age,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,international_reputation,weak_foot,skill_moves,release_clause_eur,team_jersey_number,contract_valid_until,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,att_work_rate,def_work_rate,growth,preferred_foot_Left,preferred_foot_Right
0.24479221354026418,0.08244858637276496,0.1381969864697593,0.003427749403123879,0.04751041479999648,0.46461405041165393,0.3768766950860269,0.5825622859674701,0.6650537078875163,-7.486860554798007e-15,1.0,0.07875948492460305,,0.5681324367418228,-0.04763026741136143,0.04783644745965258,0.43018728700552206,0.4475423285242759,0.3590040772688044,0.4236032251226106,0.22903728876324816,0.43570725940146987,4.32161113656463e-15,-2.345721796335545e-15,-0.20315470370768032,0.03741789516433837,-0.03741789516433833
0.010925521714027624,-0.04254262484920356,-0.002217944074909583,0.0544067016754179,0.08109148671314079,0.1647925809576752,0.1950583589387062,0.10351303491909361,0.09060829336425766,-6.186433738196694e-15,0.07875948492460305,1.0,,0.10290896431840696,-0.05179418191938302,0.037400891758097694,0.16266208667711332,0.15931182920268658,0.21902533604865468,0.15354819396027333,0.10367081772638528,0.14865647625765563,-3.813407621423897e-15,5.778133765486799e-15,-0.0007253177948093077,-0.007462121303829665,0.007462121303829665
,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06430065765018599,0.08482614954062263,0.11881963775019343,-0.06041457333237308,0.0517587388021838,0.5725746496991697,0.5655330331885887,0.9927482464108812,0.8522681886439806,-1.542562859550032e-14,0.5681324367418228,0.10290896431840696,,1.0,-0.09072377982281822,0.1681771403109888,0.5472062150771436,0.5505553946709715,0.4609129361533733,0.5451996561897033,0.2562736191532731,0.5098729001542974,-1.1331203058537865e-14,-5.822172032352387e-15,-0.13290005329395943,0.059623025221593205,-0.05962302522159319
-0.23599186826532512,0.02106836310515905,-0.061122562093799515,0.017908905667137293,0.007385983915637127,-0.21754085779046317,-0.057298497145075296,-0.0967855255902251,-0.10181837944021759,4.2863151511534715e-15,-0.04763026741136143,-0.05179418191938302,,-0.09072377982281822,1.0,0.0590194740104009,-0.19061812361265185,-0.19395903593275324,-0.18246889654823645,-0.1919992311940626,-0.1677339277806151,-0.21859602123620284,8.9384904584074e-17,4.794432530834785e-15,0.23359017739649954,-0.02450491890976768,0.02450491890976769
-0.07771259321019502,0.00013746884722900946,-0.02189248849112121,-0.14962115269843143,-0.1016994123177881,0.12942373387120604,0.18324810697279934,0.17179201588288015,0.12914496076289367,-8.618209407999376e-15,0.04783644745965258,0.037400891758097694,,0.1681771403109888,0.0590194740104009,1.0,0.1119937236236315,0.1405023152600686,0.0907478729265285,0.12907250162679512,0.034909853571583854,0.12026788936994202,1.4259977792065436e-14,-1.5657760062933577e-14,0.034354367261643357,0.05844000636709007,-0.05844000636709007
0.42962173921559665,0.1428252463691311,0.2548393140567819,-0.11655525148226244,-0.018187422523222363,0.9489124820156963,0.702636906746771,0.5639253527267418,0.5344831926140609,2.1901311557042514e-14,0.43018728700552206,0.16266208667711332,,0.5472062150771436,-0.19061812361265185,0.1119937236236315,1.0,0.8409498122930816,0.7314313845202176,0.9169923422186439,0.4595951717487537,0.8542910126950947,9.53053051603163e-15,-2.3319405105547316e-14,-0.49286943770984426,0.08285874021951464,-0.08285874021951464
0.4664768666163968,0.15204347323484796,0.26945958957331523,-0.1381425772882409,-0.06383311898913514,0.9250248689609902,0.6674610237135084,0.5655198918167219,0.5404577158408975,1.6274709225822974e-14,0.4475423285242759,0.15931182920268658,,0.5505553946709715,-0.19395903593275324,0.1405023152600686,0.8409498122930816,1.0,0.7362182151437305,0.8296462191466453,0.39745458260143873,0.8761973613220052,1.7789521982897833e-14,5.113828769673727e-15,-0.5007835231027803,0.08864806107495644,-0.08864806107495644
0.4047853952446791,0.08155955169177763,0.21300830900351891,-0.12081756919528833,-0.04241750497605038,0.790903211332481,0.5571817574863613,0.475341519149484,0.4513354339657173,-2.6976494193294793e-15,0.3590040772688044,0.21902533604865468,,0.4609129361533733,-0.18246889654823645,0.0907478729265285,0.7314313845202176,0.7362182151437305,1.0,0.7250406347419063,0.38106747745096325,0.7369107935373497,-1.432852115250428e-15,-1.5978029469574443e-14,-0.44386384207744506,0.07834665500484003,-0.07834665500484
0.41879409736025663,0.13457044722673642,0.24476223229928284,-0.13107372985973184,-0.03327262682640856,0.9478226841424686,0.7042522982517337,0.5621358906543356,0.5300248422006987,1.6867819062329676e-14,0.4236032251226106,0.15354819396027333,,0.5451996561897033,-0.1919992311940626,0.12907250162679512,0.9169923422186439,0.8296462191466453,0.7250406347419063,1.0,0.46077803621622454,0.8558074342262574,-3.312431989157161e-14,-6.84355384251149e-15,-0.4894885605188011,0.07745350027143606,-0.07745350027143606
0.3380960048967,-0.018339723523825447,0.07837323623530945,-0.006567233355569928,-0.0308735323279609,0.48065185179386827,0.23803758045582205,0.26635948604379345,0.270436094913978,-1.0988993350479434e-14,0.22903728876324816,0.10367081772638528,,0.2562736191532731,-0.1677339277806151,0.034909853571583854,0.4595951717487537,0.39745458260143873,0.38106747745096325,0.46077803621622454,1.0,0.4430268632646301,6.730368142079998e-15,1.2546567939160734e-14,-0.38661894673041847,0.044539939423962054,-0.044539939423961984
0.5502456125767549,0.15174268248719175,0.2871716157283761,-0.14599009877357924,-0.07293243347349616,0.9447581442180184,0.6227457683878247,0.5264488528705787,0.5106958787458322,8.0812994130143e-15,0.43570725940146987,0.14865647625765563,,0.5098729001542974,-0.21859602123620284,0.12026788936994202,0.8542910126950947,0.8761973613220052,0.7369107935373497,0.8558074342262574,0.4430268632646301,1.0,-2.474168611551483e-14,1.6680489571067695e-14,-0.5799726300155382,0.09245375770474955,-0.09245375770474955
2.5253422317394735e-15,-3.463274578255225e-15,-6.503912849907331e-15,-8.117983277111439e-15,8.055376002967988e-15,-9.201875609028158e-15,9.189298055026925e-15,4.807504746937602e-15,-8.370586153450744e-15,-1.0,4.32161113656463e-15,-3.813407621423897e-15,,-1.1331203058537865e-14,8.9384904584074e-17,1.4259977792065436e-14,9.53053051603163e-15,1.7789521982897833e-14,-1.432852115250428e-15,-3.312431989157161e-14,6.730368142079998e-15,-2.474168611551483e-14,1.0,-1.0,1.817061145054273e-14,7.334337164983591e-16,-7.334337164983591e-16
-7.368613538325874e-16,-2.6590985744454758e-15,-3.4830768135943275e-15,7.794828720155176e-15,-7.915578058457208e-15,3.788522825227067e-14,2.3191147063012326e-15,9.187027538135772e-15,1.3080680717675339e-14,1.0,-2.345721796335545e-15,5.778133765486799e-15,,-5.822172032352387e-15,4.794432530834785e-15,-1.5657760062933577e-14,-2.3319405105547316e-14,5.113828769673727e-15,-1.5978029469574443e-14,-6.84355384251149e-15,1.2546567939160734e-14,1.6680489571067695e-14,-1.0,1.0,2.3883435921560277e-15,-1.4924630197604981e-15,1.4925043484883383e-15
-0.8766395259497943,-0.04445346327234946,-0.2881940452185226,0.2104148033988238,0.2641885813642286,-0.5629863769240495,0.19204961297560183,-0.1486142830246591,-0.20826818283433615,2.4839757105276262e-15,-0.20315470370768032,-0.0007253177948093077,,-0.13290005329395943,0.23359017739649954,0.034354367261643357,-0.49286943770984426,-0.5007835231027803,-0.44386384207744506,-0.4894885605188011,-0.38661894673041847,-0.5799726300155382,1.817061145054273e-14,2.3883435921560277e-15,1.0,-0.06303745550536384,0.06303745550536378
0.06223133029574627,-9.524819109428388e-05,0.029560256288567156,0.013977434607379866,0.003054448503120449,0.0900613409678867,0.05269520095027585,0.060709494529721866,0.06632382411335293,1.6698652063897244e-15,0.03741789516433837,-0.007462121303829665,,0.059623025221593205,-0.02450491890976768,0.05844000636709007,0.08285874021951464,0.08864806107495644,0.07834665500484003,0.07745350027143606,0.044539939423962054,0.09245375770474955,7.334337164983591e-16,-1.4924630197604981e-15,-0.06303745550536384,1.0,-1.0
-0.062231330295746304,9.524819109428806e-05,-0.029560256288567174,-0.013977434607379923,-0.0030544485031204502,-0.0900613409678867,-0.05269520095027585,-0.060709494529721846,-0.0663238241133529,-1.6697715279399535e-15,-0.03741789516433833,0.007462121303829665,,-0.05962302522159319,0.02450491890976769,-0.05844000636709007,-0.08285874021951464,-0.08864806107495644,-0.07834665500484,-0.07745350027143606,-0.044539939423961984,-0.09245375770474955,-7.334337164983591e-16,1.4925043484883383e-15,0.06303745550536378,-1.0,1.0
